Year,Product,Element,Value_Sum,Value_Mean,Nb_Observations,Data_Source,Precip_Total_mm,Temp_Mean_C,Humidity_Pct,Wind_Speed_ms,Solar_Radiation,Precip_Autumn_mm,Precip_Winter_mm,Precip_Spring_mm,Dry_Year,Winter_Spring_Deficit,Thermal_Amplitude,Spring_Rain_Ratio,Crop_Type,Crop_Type_FR,Decade,Period_Label,Element_FR
1984,Tomatoes and products,Protein supply quantity (g/capita/day),0.31,0.31,1,current_fao,367.519,13.985,58.558,3.095,17.182,79.601,83.384,204.534,0,-121.15,12.72,0.557,Vegetable,Légumes,1980s,1981-1990,Protein supply quantity (g/capita/day)
1985,Tomatoes and products,Protein supply quantity (g/capita/day),0.34,0.34,1,current_fao,328.31,13.611,56.855,3.299,15.682,88.994,145.528,93.789,0,51.74,13.36,0.286,Vegetable,Légumes,1980s,1981-1990,Protein supply quantity (g/capita/day)
1986,Tomatoes and products,Protein supply quantity (g/capita/day),0.4,0.4,1,current_fao,351.471,13.912,59.261,3.149,15.682,62.597,161.253,127.622,0,33.63,12.66,0.363,Vegetable,Légumes,1980s,1981-1990,Protein supply quantity (g/capita/day)
1987,Tomatoes and products,Protein supply quantity (g/capita/day),0.63,0.63,1,current_fao,470.52,14.563,58.323,2.954,15.728,95.97,350.943,23.607,0,327.34,12.85,0.05,Vegetable,Légumes,1980s,1981-1990,Protein supply quantity (g/capita/day)
1988,Tomatoes and products,Protein supply quantity (g/capita/day),0.66,0.66,1,current_fao,478.059,13.683,65.044,2.966,15.51,144.463,239.782,93.813,0,145.97,12.22,0.196,Vegetable,Légumes,1980s,1981-1990,Protein supply quantity (g/capita/day)
1989,Tomatoes and products,Protein supply quantity (g/capita/day),0.74,0.74,1,current_fao,444.21,13.61,59.878,3.134,15.625,130.917,115.224,198.069,0,-82.84,12.59,0.446,Vegetable,Légumes,1980s,1981-1990,Protein supply quantity (g/capita/day)
1990,Tomatoes and products,Protein supply quantity (g/capita/day),0.75,0.75,1,current_fao,465.068,14.894,61.188,3.143,15.895,134.837,147.705,182.525,0,-34.82,12.63,0.392,Vegetable,Légumes,1990s,1981-1990,Protein supply quantity (g/capita/day)
1991,Tomatoes and products,Protein supply quantity (g/capita/day),0.65,0.65,1,current_fao,525.095,13.019,64.038,3.058,15.698,68.97,242.105,214.02,0,28.08,12.07,0.408,Vegetable,Légumes,1990s,1991-2000,Protein supply quantity (g/capita/day)
1992,Tomatoes and products,Protein supply quantity (g/capita/day),0.72,0.72,1,current_fao,309.64,13.878,55.644,3.152,16.288,47.208,75.681,186.751,0,-111.07,12.93,0.603,Vegetable,Légumes,1990s,1991-2000,Protein supply quantity (g/capita/day)
1993,Tomatoes and products,Protein supply quantity (g/capita/day),0.68,0.68,1,current_fao,294.01,13.164,56.937,3.038,15.938,65.266,88.21,140.534,0,-52.32,13.1,0.478,Vegetable,Légumes,1990s,1991-2000,Protein supply quantity (g/capita/day)
1994,Tomatoes and products,Protein supply quantity (g/capita/day),0.64,0.64,1,current_fao,430.16,13.115,64.114,3.035,15.91,169.137,202.088,58.934,0,143.15,12.45,0.137,Vegetable,Légumes,1990s,1991-2000,Protein supply quantity (g/capita/day)
1995,Tomatoes and products,Protein supply quantity (g/capita/day),0.41,0.41,1,current_fao,297.243,14.953,55.296,2.907,16.603,78.6,51.162,167.482,0,-116.32,13.44,0.563,Vegetable,Légumes,1990s,1991-2000,Protein supply quantity (g/capita/day)
1996,Tomatoes and products,Protein supply quantity (g/capita/day),0.66,0.66,1,current_fao,669.184,14.255,64.967,3.245,15.087,62.522,388.663,218.0,0,170.66,11.57,0.326,Vegetable,Légumes,1990s,1991-2000,Protein supply quantity (g/capita/day)
1997,Tomatoes and products,Protein supply quantity (g/capita/day),0.54,0.54,1,current_fao,587.881,14.616,61.819,3.128,16.752,51.87,340.956,195.055,0,145.9,12.33,0.332,Vegetable,Légumes,1990s,1991-2000,Protein supply quantity (g/capita/day)
1998,Tomatoes and products,Protein supply quantity (g/capita/day),0.87,0.87,1,current_fao,432.473,14.624,62.534,3.167,16.692,123.931,235.301,73.241,0,162.06,12.49,0.169,Vegetable,Légumes,1990s,1991-2000,Protein supply quantity (g/capita/day)
1999,Tomatoes and products,Protein supply quantity (g/capita/day),0.75,0.75,1,current_fao,298.853,14.335,54.214,3.03,17.566,11.988,216.853,70.012,0,146.84,13.58,0.234,Vegetable,Légumes,1990s,1991-2000,Protein supply quantity (g/capita/day)
2000,Tomatoes and products,Protein supply quantity (g/capita/day),0.72,0.72,1,current_fao,312.059,14.384,57.312,3.083,16.639,132.316,72.534,107.21,0,-34.68,13.47,0.344,Vegetable,Légumes,2000s,1991-2000,Protein supply quantity (g/capita/day)
2001,Tomatoes and products,Protein supply quantity (g/capita/day),0.57,0.57,1,current_fao,402.375,14.253,59.044,3.271,17.153,132.916,226.313,43.146,0,183.17,13.26,0.107,Vegetable,Légumes,2000s,2001-2010,Protein supply quantity (g/capita/day)
2002,Tomatoes and products,Protein supply quantity (g/capita/day),0.66,0.66,1,current_fao,359.598,15.299,54.643,3.134,16.442,32.687,106.968,219.943,0,-112.98,13.21,0.612,Vegetable,Légumes,2000s,2001-2010,Protein supply quantity (g/capita/day)
2003,Tomatoes and products,Protein supply quantity (g/capita/day),0.71,0.71,1,current_fao,484.168,14.717,61.203,3.134,16.604,196.974,161.894,125.3,0,36.59,12.7,0.259,Vegetable,Légumes,2000s,2001-2010,Protein supply quantity (g/capita/day)
2004,Tomatoes and products,Protein supply quantity (g/capita/day),0.93,0.93,1,current_fao,485.95,13.705,63.601,3.144,15.871,176.432,150.206,159.312,0,-9.11,12.2,0.328,Vegetable,Légumes,2000s,2001-2010,Protein supply quantity (g/capita/day)
2005,Tomatoes and products,Protein supply quantity (g/capita/day),0.87,0.87,1,current_fao,279.647,14.236,55.632,3.05,16.933,114.27,127.511,37.866,0,89.64,13.29,0.135,Vegetable,Légumes,2000s,2001-2010,Protein supply quantity (g/capita/day)
2006,Tomatoes and products,Protein supply quantity (g/capita/day),0.88,0.88,1,current_fao,523.426,13.97,63.38,3.023,16.026,118.993,289.148,115.285,0,173.86,12.27,0.22,Vegetable,Légumes,2000s,2001-2010,Protein supply quantity (g/capita/day)
2007,Tomatoes and products,Protein supply quantity (g/capita/day),0.75,0.75,1,current_fao,350.741,14.235,55.844,3.001,16.766,65.757,117.765,167.219,0,-49.45,13.09,0.477,Vegetable,Légumes,2000s,2001-2010,Protein supply quantity (g/capita/day)
2008,Tomatoes and products,Protein supply quantity (g/capita/day),0.76,0.76,1,current_fao,347.611,14.552,56.06,3.14,17.094,120.62,163.261,63.73,0,99.53,13.08,0.183,Vegetable,Légumes,2000s,2001-2010,Protein supply quantity (g/capita/day)
2009,Tomatoes and products,Protein supply quantity (g/capita/day),0.64,0.64,1,current_fao,727.062,12.624,69.383,3.218,16.169,243.041,369.3,114.721,0,254.58,11.5,0.158,Vegetable,Légumes,2000s,2001-2010,Protein supply quantity (g/capita/day)
2010,Tomatoes and products,Protein supply quantity (g/capita/day),0.87,0.87,1,current_fao,729.237,15.204,63.091,3.416,16.153,43.465,499.208,186.564,0,312.64,12.01,0.256,Vegetable,Légumes,2010s,2001-2010,Protein supply quantity (g/capita/day)
2011,Tomatoes and products,Protein supply quantity (g/capita/day),0.64,0.64,1,current_fao,707.072,14.302,63.12,3.264,16.107,215.29,218.061,273.722,0,-55.66,12.15,0.387,Vegetable,Légumes,2010s,2011-2024,Protein supply quantity (g/capita/day)
2012,Tomatoes and products,Protein supply quantity (g/capita/day),0.59,0.59,1,current_fao,422.721,13.652,57.047,3.014,17.323,229.876,63.239,129.606,0,-66.37,12.92,0.307,Vegetable,Légumes,2010s,2011-2024,Protein supply quantity (g/capita/day)
2013,Tomatoes and products,Protein supply quantity (g/capita/day),0.65,0.65,1,current_fao,656.219,13.618,64.528,3.26,16.664,260.937,160.552,234.73,0,-74.18,12.08,0.358,Vegetable,Légumes,2010s,2011-2024,Protein supply quantity (g/capita/day)
1981,Tomatoes and products,Waste,29600.0,29600.0,1,current_fao,192.556,13.405,56.9,3.007,17.182,0.0,81.626,110.93,1,-29.3,13.64,0.576,Vegetable,Légumes,1980s,1981-1990,Waste
1982,Tomatoes and products,Waste,30400.0,30400.0,1,current_fao,612.315,14.652,58.989,2.974,17.182,18.51,300.035,293.77,0,6.27,12.42,0.48,Vegetable,Légumes,1980s,1981-1990,Waste
1983,Tomatoes and products,Waste,29302.0,29302.0,1,current_fao,335.948,13.747,56.822,2.978,17.182,84.821,182.463,68.664,0,113.8,12.87,0.204,Vegetable,Légumes,1980s,1981-1990,Waste
1984,Tomatoes and products,Waste,29491.0,29491.0,1,current_fao,367.519,13.985,58.558,3.095,17.182,79.601,83.384,204.534,0,-121.15,12.72,0.557,Vegetable,Légumes,1980s,1981-1990,Waste
1985,Tomatoes and products,Waste,31200.0,31200.0,1,current_fao,328.31,13.611,56.855,3.299,15.682,88.994,145.528,93.789,0,51.74,13.36,0.286,Vegetable,Légumes,1980s,1981-1990,Waste
1986,Tomatoes and products,Waste,37600.0,37600.0,1,current_fao,351.471,13.912,59.261,3.149,15.682,62.597,161.253,127.622,0,33.63,12.66,0.363,Vegetable,Légumes,1980s,1981-1990,Waste
1987,Tomatoes and products,Waste,55520.0,55520.0,1,current_fao,470.52,14.563,58.323,2.954,15.728,95.97,350.943,23.607,0,327.34,12.85,0.05,Vegetable,Légumes,1980s,1981-1990,Waste
1988,Tomatoes and products,Waste,58160.0,58160.0,1,current_fao,478.059,13.683,65.044,2.966,15.51,144.463,239.782,93.813,0,145.97,12.22,0.196,Vegetable,Légumes,1980s,1981-1990,Waste
1989,Tomatoes and products,Waste,66480.0,66480.0,1,current_fao,444.21,13.61,59.878,3.134,15.625,130.917,115.224,198.069,0,-82.84,12.59,0.446,Vegetable,Légumes,1980s,1981-1990,Waste
1990,Tomatoes and products,Waste,69747.0,69747.0,1,current_fao,465.068,14.894,61.188,3.143,15.895,134.837,147.705,182.525,0,-34.82,12.63,0.392,Vegetable,Légumes,1990s,1981-1990,Waste
1991,Tomatoes and products,Waste,64255.0,64255.0,1,current_fao,525.095,13.019,64.038,3.058,15.698,68.97,242.105,214.02,0,28.08,12.07,0.408,Vegetable,Légumes,1990s,1991-2000,Waste
1992,Tomatoes and products,Waste,71502.0,71502.0,1,current_fao,309.64,13.878,55.644,3.152,16.288,47.208,75.681,186.751,0,-111.07,12.93,0.603,Vegetable,Légumes,1990s,1991-2000,Waste
1993,Tomatoes and products,Waste,71523.0,71523.0,1,current_fao,294.01,13.164,56.937,3.038,15.938,65.266,88.21,140.534,0,-52.32,13.1,0.478,Vegetable,Légumes,1990s,1991-2000,Waste
1994,Tomatoes and products,Waste,68031.0,68031.0,1,current_fao,430.16,13.115,64.114,3.035,15.91,169.137,202.088,58.934,0,143.15,12.45,0.137,Vegetable,Légumes,1990s,1991-2000,Waste
1995,Tomatoes and products,Waste,49886.0,49886.0,1,current_fao,297.243,14.953,55.296,2.907,16.603,78.6,51.162,167.482,0,-116.32,13.44,0.563,Vegetable,Légumes,1990s,1991-2000,Waste
1996,Tomatoes and products,Waste,70610.0,70610.0,1,current_fao,669.184,14.255,64.967,3.245,15.087,62.522,388.663,218.0,0,170.66,11.57,0.326,Vegetable,Légumes,1990s,1991-2000,Waste
1997,Tomatoes and products,Waste,64382.0,64382.0,1,current_fao,587.881,14.616,61.819,3.128,16.752,51.87,340.956,195.055,0,145.9,12.33,0.332,Vegetable,Légumes,1990s,1991-2000,Waste
1998,Tomatoes and products,Waste,99392.0,99392.0,1,current_fao,432.473,14.624,62.534,3.167,16.692,123.931,235.301,73.241,0,162.06,12.49,0.169,Vegetable,Légumes,1990s,1991-2000,Waste
1999,Tomatoes and products,Waste,89280.0,89280.0,1,current_fao,298.853,14.335,54.214,3.03,17.566,11.988,216.853,70.012,0,146.84,13.58,0.234,Vegetable,Légumes,1990s,1991-2000,Waste
2000,Tomatoes and products,Waste,80712.0,80712.0,1,current_fao,312.059,14.384,57.312,3.083,16.639,132.316,72.534,107.21,0,-34.68,13.47,0.344,Vegetable,Légumes,2000s,1991-2000,Waste
2001,Tomatoes and products,Waste,70480.0,70480.0,1,current_fao,402.375,14.253,59.044,3.271,17.153,132.916,226.313,43.146,0,183.17,13.26,0.107,Vegetable,Légumes,2000s,2001-2010,Waste
2002,Tomatoes and products,Waste,79282.0,79282.0,1,current_fao,359.598,15.299,54.643,3.134,16.442,32.687,106.968,219.943,0,-112.98,13.21,0.612,Vegetable,Légumes,2000s,2001-2010,Waste
2003,Tomatoes and products,Waste,82947.0,82947.0,1,current_fao,484.168,14.717,61.203,3.134,16.604,196.974,161.894,125.3,0,36.59,12.7,0.259,Vegetable,Légumes,2000s,2001-2010,Waste
2004,Tomatoes and products,Waste,97085.0,97085.0,1,current_fao,485.95,13.705,63.601,3.144,15.871,176.432,150.206,159.312,0,-9.11,12.2,0.328,Vegetable,Légumes,2000s,2001-2010,Waste
2005,Tomatoes and products,Waste,96441.0,96441.0,1,current_fao,279.647,14.236,55.632,3.05,16.933,114.27,127.511,37.866,0,89.64,13.29,0.135,Vegetable,Légumes,2000s,2001-2010,Waste
2006,Tomatoes and products,Waste,99600.0,99600.0,1,current_fao,523.426,13.97,63.38,3.023,16.026,118.993,289.148,115.285,0,173.86,12.27,0.22,Vegetable,Légumes,2000s,2001-2010,Waste
2007,Tomatoes and products,Waste,98962.0,98962.0,1,current_fao,350.741,14.235,55.844,3.001,16.766,65.757,117.765,167.219,0,-49.45,13.09,0.477,Vegetable,Légumes,2000s,2001-2010,Waste
2008,Tomatoes and products,Waste,104985.0,104985.0,1,current_fao,347.611,14.552,56.06,3.14,17.094,120.62,163.261,63.73,0,99.53,13.08,0.183,Vegetable,Légumes,2000s,2001-2010,Waste
2009,Tomatoes and products,Waste,98438.0,98438.0,1,current_fao,727.062,12.624,69.383,3.218,16.169,243.041,369.3,114.721,0,254.58,11.5,0.158,Vegetable,Légumes,2000s,2001-2010,Waste
2010,Tomatoes and products,Waste,114715.0,114715.0,1,current_fao,729.237,15.204,63.091,3.416,16.153,43.465,499.208,186.564,0,312.64,12.01,0.256,Vegetable,Légumes,2010s,2001-2010,Waste
2011,Tomatoes and products,Waste,97432.0,97432.0,1,current_fao,707.072,14.302,63.12,3.264,16.107,215.29,218.061,273.722,0,-55.66,12.15,0.387,Vegetable,Légumes,2010s,2011-2024,Waste
2012,Tomatoes and products,Waste,97529.0,97529.0,1,current_fao,422.721,13.652,57.047,3.014,17.323,229.876,63.239,129.606,0,-66.37,12.92,0.307,Vegetable,Légumes,2010s,2011-2024,Waste
2013,Tomatoes and products,Waste,103466.0,103466.0,1,current_fao,656.219,13.618,64.528,3.26,16.664,260.937,160.552,234.73,0,-74.18,12.08,0.358,Vegetable,Légumes,2010s,2011-2024,Waste
1981,Wheat and products,Domestic supply quantity,3563980.0,3563980.0,1,current_fao,192.556,13.405,56.9,3.007,17.182,0.0,81.626,110.93,1,-29.3,13.64,0.576,Cereal,Céréales,1980s,1981-1990,Domestic supply quantity
1982,Wheat and products,Domestic supply quantity,3837982.0,3837982.0,1,current_fao,612.315,14.652,58.989,2.974,17.182,18.51,300.035,293.77,0,6.27,12.42,0.48,Cereal,Céréales,1980s,1981-1990,Domestic supply quantity
1983,Wheat and products,Domestic supply quantity,3779082.0,3779082.0,1,current_fao,335.948,13.747,56.822,2.978,17.182,84.821,182.463,68.664,0,113.8,12.87,0.204,Cereal,Céréales,1980s,1981-1990,Domestic supply quantity
1984,Wheat and products,Domestic supply quantity,4198401.0,4198401.0,1,current_fao,367.519,13.985,58.558,3.095,17.182,79.601,83.384,204.534,0,-121.15,12.72,0.557,Cereal,Céréales,1980s,1981-1990,Domestic supply quantity
1985,Wheat and products,Domestic supply quantity,4219937.0,4219937.0,1,current_fao,328.31,13.611,56.855,3.299,15.682,88.994,145.528,93.789,0,51.74,13.36,0.286,Cereal,Céréales,1980s,1981-1990,Domestic supply quantity
1986,Wheat and products,Domestic supply quantity,4355309.0,4355309.0,1,current_fao,351.471,13.912,59.261,3.149,15.682,62.597,161.253,127.622,0,33.63,12.66,0.363,Cereal,Céréales,1980s,1981-1990,Domestic supply quantity
1987,Wheat and products,Domestic supply quantity,4556819.0,4556819.0,1,current_fao,470.52,14.563,58.323,2.954,15.728,95.97,350.943,23.607,0,327.34,12.85,0.05,Cereal,Céréales,1980s,1981-1990,Domestic supply quantity
1988,Wheat and products,Domestic supply quantity,4636091.0,4636091.0,1,current_fao,478.059,13.683,65.044,2.966,15.51,144.463,239.782,93.813,0,145.97,12.22,0.196,Cereal,Céréales,1980s,1981-1990,Domestic supply quantity
1989,Wheat and products,Domestic supply quantity,4413742.0,4413742.0,1,current_fao,444.21,13.61,59.878,3.134,15.625,130.917,115.224,198.069,0,-82.84,12.59,0.446,Cereal,Céréales,1980s,1981-1990,Domestic supply quantity
1990,Wheat and products,Domestic supply quantity,5203200.0,5203200.0,1,current_fao,465.068,14.894,61.188,3.143,15.895,134.837,147.705,182.525,0,-34.82,12.63,0.392,Cereal,Céréales,1990s,1981-1990,Domestic supply quantity
1991,Wheat and products,Domestic supply quantity,5292773.0,5292773.0,1,current_fao,525.095,13.019,64.038,3.058,15.698,68.97,242.105,214.02,0,28.08,12.07,0.408,Cereal,Céréales,1990s,1991-2000,Domestic supply quantity
1992,Wheat and products,Domestic supply quantity,5382720.0,5382720.0,1,current_fao,309.64,13.878,55.644,3.152,16.288,47.208,75.681,186.751,0,-111.07,12.93,0.603,Cereal,Céréales,1990s,1991-2000,Domestic supply quantity
1993,Wheat and products,Domestic supply quantity,5433245.0,5433245.0,1,current_fao,294.01,13.164,56.937,3.038,15.938,65.266,88.21,140.534,0,-52.32,13.1,0.478,Cereal,Céréales,1990s,1991-2000,Domestic supply quantity
1994,Wheat and products,Domestic supply quantity,5419460.0,5419460.0,1,current_fao,430.16,13.115,64.114,3.035,15.91,169.137,202.088,58.934,0,143.15,12.45,0.137,Cereal,Céréales,1990s,1991-2000,Domestic supply quantity
1995,Wheat and products,Domestic supply quantity,5356805.0,5356805.0,1,current_fao,297.243,14.953,55.296,2.907,16.603,78.6,51.162,167.482,0,-116.32,13.44,0.563,Cereal,Céréales,1990s,1991-2000,Domestic supply quantity
1996,Wheat and products,Domestic supply quantity,6432100.0,6432100.0,1,current_fao,669.184,14.255,64.967,3.245,15.087,62.522,388.663,218.0,0,170.66,11.57,0.326,Cereal,Céréales,1990s,1991-2000,Domestic supply quantity
1997,Wheat and products,Domestic supply quantity,6141413.0,6141413.0,1,current_fao,587.881,14.616,61.819,3.128,16.752,51.87,340.956,195.055,0,145.9,12.33,0.332,Cereal,Céréales,1990s,1991-2000,Domestic supply quantity
1998,Wheat and products,Domestic supply quantity,5534220.0,5534220.0,1,current_fao,432.473,14.624,62.534,3.167,16.692,123.931,235.301,73.241,0,162.06,12.49,0.169,Cereal,Céréales,1990s,1991-2000,Domestic supply quantity
1999,Wheat and products,Domestic supply quantity,5779125.0,5779125.0,1,current_fao,298.853,14.335,54.214,3.03,17.566,11.988,216.853,70.012,0,146.84,13.58,0.234,Cereal,Céréales,1990s,1991-2000,Domestic supply quantity
2000,Wheat and products,Domestic supply quantity,5894769.0,5894769.0,1,current_fao,312.059,14.384,57.312,3.083,16.639,132.316,72.534,107.21,0,-34.68,13.47,0.344,Cereal,Céréales,2000s,1991-2000,Domestic supply quantity
2001,Wheat and products,Domestic supply quantity,6317753.0,6317753.0,1,current_fao,402.375,14.253,59.044,3.271,17.153,132.916,226.313,43.146,0,183.17,13.26,0.107,Cereal,Céréales,2000s,2001-2010,Domestic supply quantity
2002,Wheat and products,Domestic supply quantity,6339219.0,6339219.0,1,current_fao,359.598,15.299,54.643,3.134,16.442,32.687,106.968,219.943,0,-112.98,13.21,0.612,Cereal,Céréales,2000s,2001-2010,Domestic supply quantity
2003,Wheat and products,Domestic supply quantity,6669253.0,6669253.0,1,current_fao,484.168,14.717,61.203,3.134,16.604,196.974,161.894,125.3,0,36.59,12.7,0.259,Cereal,Céréales,2000s,2001-2010,Domestic supply quantity
2004,Wheat and products,Domestic supply quantity,6832380.0,6832380.0,1,current_fao,485.95,13.705,63.601,3.144,15.871,176.432,150.206,159.312,0,-9.11,12.2,0.328,Cereal,Céréales,2000s,2001-2010,Domestic supply quantity
2005,Wheat and products,Domestic supply quantity,6566247.0,6566247.0,1,current_fao,279.647,14.236,55.632,3.05,16.933,114.27,127.511,37.866,0,89.64,13.29,0.135,Cereal,Céréales,2000s,2001-2010,Domestic supply quantity
2006,Wheat and products,Domestic supply quantity,6881188.0,6881188.0,1,current_fao,523.426,13.97,63.38,3.023,16.026,118.993,289.148,115.285,0,173.86,12.27,0.22,Cereal,Céréales,2000s,2001-2010,Domestic supply quantity
2007,Wheat and products,Domestic supply quantity,6670004.0,6670004.0,1,current_fao,350.741,14.235,55.844,3.001,16.766,65.757,117.765,167.219,0,-49.45,13.09,0.477,Cereal,Céréales,2000s,2001-2010,Domestic supply quantity
2008,Wheat and products,Domestic supply quantity,7292682.0,7292682.0,1,current_fao,347.611,14.552,56.06,3.14,17.094,120.62,163.261,63.73,0,99.53,13.08,0.183,Cereal,Céréales,2000s,2001-2010,Domestic supply quantity
